timestamp,run_id,base_run_id,diff_id,diff_file,split,model,mode,top_k,retrieval_backend,n_evaluated,n_skipped,pred_col,exact_accuracy,adj1_accuracy,range_accuracy,mae,quadratic_kappa,under_triage_rate,over_triage_rate,expected_triage_cost,macro_recall,ma_mae,linear_weighted_gwet_ac2,prediction_entropy,n_unique_predicted,per_class_recall,git_hash,git_dirty,code_fingerprint,prompt_hash_rag,prompt_hash_llm,input_sha256,source_file,input_file,prompt_tokens,completion_tokens,cost_usd,pricing_source,notes
2026-03-13T07:01:26Z,,,,,scratch,gemini-3-flash-preview,rag,5,faiss,500,0,triage_RAG,0.584,0.992,0.796,0.424,0.398,0.202,0.214,0.864,0.3541,0.7396,0.7519,1.1088,5,"{""recall_ESI1"": 0.1455, ""recall_ESI2"": 0.7564, ""recall_ESI3"": 0.5144, ""recall_ESI4"": 0.0}",56296b7,,4b36a33bc28616d5c58d0bd050a6e400e4ee5925eca592565a1ef62fbb81caaa,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G4_vitals_guardrail_500.csv,2132516,42770,3.565896,fallback_static,
2026-03-14T02:07:48Z,,,,,scratch,gemini-3-flash-preview,llm,0,none,497,3,triage_LLM,0.6117,0.994,0.8169,0.3944,0.4325,0.1811,0.2072,0.7807,0.3658,0.7234,0.7693,1.0715,5,"{""recall_ESI1"": 0.1296, ""recall_ESI2"": 0.8069, ""recall_ESI3"": 0.5266, ""recall_ESI4"": 0.0}",913f28f,,887e9081106f42bb0337a16a4c2c66c279212d7603f65c9694d72f107963556c,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G3_two_role_case_bank_g3flash_500.csv,1752270,64702,3.562721,fallback_static,
2026-03-14T06:37:13Z,,,,,scratch,gemini-3.1-pro-preview,llm,0,none,829,171,triage_LLM,0.6224,0.994,0.7889,0.3836,0.4714,0.2099,0.1677,0.8323,0.3769,0.6713,0.7758,1.1028,4,"{""recall_ESI1"": 0.13, ""recall_ESI2"": 0.7684, ""recall_ESI3"": 0.6091, ""recall_ESI4"": 0.0}",fc14486,,4b36a33bc28616d5c58d0bd050a6e400e4ee5925eca592565a1ef62fbb81caaa,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G4_two_role_pro_critic_1000.csv,2888612,105321,,unavailable,G4_two_role_pro_critic_1K
2026-03-14T07:44:33Z,,,,,scratch,,llm,,none,991,9,triage_LLM,0.6155,0.995,0.7921,0.3895,0.4658,0.2069,0.1776,0.8274,0.3712,0.6759,0.7719,1.1098,5,"{""recall_ESI1"": 0.1186, ""recall_ESI2"": 0.7714, ""recall_ESI3"": 0.5947, ""recall_ESI4"": 0.0}",ff6afe9,,,,,,,G4_two_role_pro_critic_1000_patched.csv,,,,,"G4 Pro critic patched (171 retried, 9 remaining errors)"
2026-03-14T08:44:20Z,,,,,scratch,gemini-3.1-pro-preview,llm,0,none,1000,0,triage_LLM,0.631,0.992,0.766,0.377,0.4869,0.232,0.137,0.877,0.3816,0.7129,0.7779,1.143,5,"{""recall_ESI1"": 0.1186, ""recall_ESI2"": 0.7124, ""recall_ESI3"": 0.6954, ""recall_ESI4"": 0.0}",ff6afe9,,a072b85794647f9529171dface29e3c42c363270d85420c6896ca72f78a4548c,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G4_tool_use_pro_low_think_1000.csv,1514834,25884,,unavailable,G4 Pro tool_use with LOW thinking
2026-03-14T09:32:39Z,,,,,scratch,gemini-3.1-pro-preview,llm,0,none,1000,0,triage_LLM,0.623,0.995,0.794,0.382,0.4774,0.205,0.172,0.816,0.377,0.6716,0.7761,1.1299,5,"{""recall_ESI1"": 0.1271, ""recall_ESI2"": 0.7669, ""recall_ESI3"": 0.6139, ""recall_ESI4"": 0.0}",ff6afe9,,a072b85794647f9529171dface29e3c42c363270d85420c6896ca72f78a4548c,,,1236f0b9222900507cb909e491bcbabeb998535c6911b55155645bb56e000932,dev_tune.csv,G4_tool_use_pmc_pro_med_think_1000.csv,856281,13924,,unavailable,G4 Pro tool_use_pmc with MEDIUM thinking
2026-03-14T20:36:16Z,,,,,test,gemini-2.5-flash,llm,0,none,2200,0,triage_LLM,0.5432,0.9814,0.8705,0.4777,0.3752,0.1164,0.3405,0.7409,0.3893,0.7715,0.7287,1.1993,5,"{""recall_ESI1"": 0.4491, ""recall_ESI2"": 0.7866, ""recall_ESI3"": 0.3216, ""recall_ESI4"": 0.0}",9a4e7fb,,9485f6911a57364e59fbe2065c1e54ee1b8a4983cfe24d1e7ccfb994709be4fb,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_W1_ref_merged_2200.csv,2463037,24200,7.508783,billing_catalog,final test eval: fewshot baseline (G2.5 Flash)
2026-03-14T21:54:05Z,,,,,test,gemini-3-flash-preview,llm,0,none,2197,3,triage_LLM,0.6277,0.9863,0.726,0.3873,0.4998,0.2726,0.0997,1.005,0.3936,0.6671,0.7708,1.2289,5,"{""recall_ESI1"": 0.1863, ""recall_ESI2"": 0.6067, ""recall_ESI3"": 0.7814, ""recall_ESI4"": 0.0}",208c8fd,,a211aee1330113a44719b43f0a2b01b6013078a8ef6764aad793e2ba74458c41,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_G3_W1ref_merged_2200.csv,2459849,24167,7.959548,fallback_static,final test eval: fewshot baseline (G3 Flash)
2026-03-14T23:43:05Z,,,,,test,gemini-3-flash-preview,llm,0,none,2200,0,triage_LLM,0.6114,0.9891,0.7718,0.4018,0.4608,0.2273,0.1614,0.9141,0.3744,0.6825,0.7642,1.2123,5,"{""recall_ESI1"": 0.1396, ""recall_ESI2"": 0.7337, ""recall_ESI3"": 0.6241, ""recall_ESI4"": 0.0}",208c8fd,,a211aee1330113a44719b43f0a2b01b6013078a8ef6764aad793e2ba74458c41,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_G3_tool_use_merged_2200.csv,9033826,169246,18.412098,fallback_static,final test eval: tool_use case-bank (G3 Flash)
2026-03-15T04:18:14Z,,,,,test,gemini-3-flash-preview,llm,0,none,2200,0,triage_LLM,0.5909,0.9936,0.8127,0.4164,0.4137,0.185,0.2241,0.81,0.3649,0.7243,0.7572,1.08,5,"{""recall_ESI1"": 0.1585, ""recall_ESI2"": 0.8069, ""recall_ESI3"": 0.4941, ""recall_ESI4"": 0.0}",b2a0ef3,,b17a4d0b3620382a493f76cb9346ed84cf2129f5b9b9333e79091753df68daf1,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_G3_tool_use_pmc_1k_clean_merged_2200.csv,9743190,104793,22.315748,fallback_static,"final test eval: PMC-only tool_use, cleaned 1k excerpts (post-fix)"
2026-03-15T04:58:08Z,,,,,test,gemini-3-flash-preview,rag,5,faiss,2198,2,triage_RAG,0.6165,0.9868,0.7389,0.3976,0.4795,0.2593,0.1242,0.9836,0.386,0.6735,0.7653,1.2233,5,"{""recall_ESI1"": 0.1818, ""recall_ESI2"": 0.6378, ""recall_ESI3"": 0.7242, ""recall_ESI4"": 0.0}",b2a0ef3,,b17a4d0b3620382a493f76cb9346ed84cf2129f5b9b9333e79091753df68daf1,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_G3_W1gated_8k_clean_merged_2200.csv,6103589,24178,10.45423,fallback_static,"final test eval: gated passive RAG (distance-gate 0.25), cleaned 8k excerpts (post-fix)"
2026-03-15T08:13:21Z,,,,,test,gemini-3-flash-preview,llm,0,none,2200,0,triage_LLM,0.5732,0.9936,0.8282,0.4341,0.3697,0.1682,0.2586,0.7859,0.3541,0.7961,0.7478,1.0006,5,"{""recall_ESI1"": 0.1585, ""recall_ESI2"": 0.8435, ""recall_ESI3"": 0.4143, ""recall_ESI4"": 0.0}",c2ab7d1,,b17a4d0b3620382a493f76cb9346ed84cf2129f5b9b9333e79091753df68daf1,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_G3_tool_use_pmc_8k_clean_merged_2200.csv,32745692,102322,33.27208,fallback_static,"final test eval: PMC-only tool_use, cleaned 8k excerpts default budget (post-fix)"
2026-03-15T11:08:46Z,,,,,test,gemini-3.1-pro-preview,llm,0,none,2178,22,triage_LLM,0.6217,0.9913,0.7952,0.3884,0.4694,0.2034,0.1749,0.8379,0.3842,0.6697,0.7725,1.1815,5,"{""recall_ESI1"": 0.1654, ""recall_ESI2"": 0.7699, ""recall_ESI3"": 0.6013, ""recall_ESI4"": 0.0}",c2ab7d1,,b17a4d0b3620382a493f76cb9346ed84cf2129f5b9b9333e79091753df68daf1,,,6db93d823b59be10247e4cc35e61b7a590f2db52bf56401dcd3798035343bf6c,test.csv,test_G4_two_role_pro_critic_merged_2200.csv,7782285,255287,,unavailable,"final test eval: two_role nurse(Flash)+critic(Pro), case-bank only, 22 timeout failures (1.0%)"
